id,name,type,is_seed
bethgelab/docker-jupyter-scipyserver-base,docker-jupyter-scipyserver-base,repo,False
bethgelab/docker-jupyter-torch,docker-jupyter-torch,repo,False
bethgelab/gym-Atari-SpaceInvaders-V0,gym-Atari-SpaceInvaders-V0,repo,False
bethgelab/mesos,mesos,repo,False
bethgelab/foolbox,foolbox,repo,False
bethgelab/robust-vision-benchmark,robust-vision-benchmark,repo,False
bethgelab/decompose,decompose,repo,False
bethgelab/siamese-mask-rcnn,siamese-mask-rcnn,repo,False
bethgelab/adversarial-vision-challenge,adversarial-vision-challenge,repo,False
bethgelab/AnalysisBySynthesis,AnalysisBySynthesis,repo,False
bethgelab/convex_adversarial,convex_adversarial,repo,False
bethgelab/cifar10_challenge,cifar10_challenge,repo,False
bethgelab/mnist_challenge,mnist_challenge,repo,False
bethgelab/defensive-distillation,defensive-distillation,repo,False
bethgelab/openimages2coco,openimages2coco,repo,False
bethgelab/DeepLabCut,DeepLabCut,repo,False
bethgelab/foolbox-zoo-dummy,foolbox-zoo-dummy,repo,False
bethgelab/robust-detection-benchmark,robust-detection-benchmark,repo,False
bethgelab/imagecorruptions,imagecorruptions,repo,False
bethgelab/mmdetection,mmdetection,repo,False
bethgelab/texture-vs-shape,texture-vs-shape,repo,False
bethgelab/game-of-noise,game-of-noise,repo,False
bethgelab/bwki-weekly-tasks,bwki-weekly-tasks,repo,False
bethgelab/robustness,robustness,repo,False
bethgelab/notorious_difficulty_of_comparing_human_and_machine_perception,notorious_difficulty_of_comparing_human_and_machine_perception,repo,False
bethgelab/magapi-wrapper,magapi-wrapper,repo,False
bethgelab/slow_disentanglement,slow_disentanglement,repo,False
bethgelab/testing_visualizations,testing_visualizations,repo,False
bethgelab/tools,tools,repo,False
bethgelab/model-vs-human,model-vs-human,repo,False
bethgelab/InDomainGeneralizationBenchmark,InDomainGeneralizationBenchmark,repo,False
bethgelab/inference_results_v1.1,inference_results_v1.1,repo,False
bethgelab/slurm-monitoring-public,slurm-monitoring-public,repo,False
bethgelab/DataTypeIdentification,DataTypeIdentification,repo,False
bethgelab/sort-and-search,sort-and-search,repo,False
bethgelab/frequency_determines_performance,frequency_determines_performance,repo,False
bethgelab/CiteME,CiteME,repo,False
bethgelab/sober-reasoning,sober-reasoning,repo,False
bethgelab/onebench,onebench,repo,False
amathislab/DeepDraw,DeepDraw,repo,False
amathislab/DeepLabCut-Workshop-Materials,DeepLabCut-Workshop-Materials,repo,False
amathislab/DLCutils,DLCutils,repo,False
amathislab/Horse-10-benchmark,Horse-10-benchmark,repo,False
amathislab/Primer-MotionCapture,Primer-MotionCapture,repo,False
amathislab/AcinoSet,AcinoSet,repo,False
amathislab/poet,poet,repo,False
amathislab/dlc2action_annotation,dlc2action_annotation,repo,False
amathislab/myochallenge,myochallenge,repo,False
amathislab/dmap,dmap,repo,False
amathislab/NX-414,NX-414,repo,False
amathislab/myosuite,myosuite,repo,False
amathislab/.github,.github,repo,False
amathislab/lattice,lattice,repo,False
amathislab/BUCTD,BUCTD,repo,False
amathislab/MyoChallengeAnalysis,MyoChallengeAnalysis,repo,False
amathislab/myochallenge-lattice,myochallenge-lattice,repo,False
amathislab/odeformer,odeformer,repo,False
amathislab/wildclip,wildclip,repo,False
amathislab/Task-driven-Proprioception,Task-driven-Proprioception,repo,False
amathislab/HOISDF,HOISDF,repo,False
amathislab/LemanicHackathon,LemanicHackathon,repo,False
amathislab/Megatron-LLM,Megatron-LLM,repo,False
amathislab/BehaveMAE,BehaveMAE,repo,False
amathislab/POET-live,POET-live,repo,False
amathislab/POET-live-GUI,POET-live-GUI,repo,False
amathislab/ProprioceptiveIllusions,ProprioceptiveIllusions,repo,False
amathislab/Kinesis,Kinesis,repo,False
amathislab/MammAlps,MammAlps,repo,False
amathislab/EPFL-Smart-Kitchen,EPFL-Smart-Kitchen,repo,False
amathislab/lmms-eval-lemonade,lmms-eval-lemonade,repo,False
amathislab/lmms-eval,lmms-eval,repo,False
amathislab/arnold-the-generalist,arnold-the-generalist,repo,False
amathislab/DLC2action,DLC2action,repo,False
amathislab/BrownBear_ReID,BrownBear_ReID,repo,False
amathislab/amathislab.github.io,amathislab.github.io,repo,False
