id,name,type,is_seed
ckipp01/sourcecode,sourcecode,repo,False
ckipp01/spark-cassandra-connector,spark-cassandra-connector,repo,False
ckipp01/steward,steward,repo,False
ckipp01/stream,stream,repo,False
ckipp01/sprees,sprees,repo,False
ckipp01/stylua-nvim,stylua-nvim,repo,False
ckipp01/swagger-akka-http,swagger-akka-http,repo,False
ckipp01/Time-Travelers,Time-Travelers,repo,False
ckipp01/The-Town,The-Town,repo,False
ckipp01/toml-scala,toml-scala,repo,False
ckipp01/tooling-talks,tooling-talks,repo,False
ckipp01/tree-sitter-grammar-lsp,tree-sitter-grammar-lsp,repo,False
ckipp01/tree-sitter-scala,tree-sitter-scala,repo,False
ckipp01/tui-scala,tui-scala,repo,False
ckipp01/tutorial,tutorial,repo,False
ckipp01/upickle,upickle,repo,False
ckipp01/utest,utest,repo,False
ckipp01/vim-indental,vim-indental,repo,False
ckipp01/vim-lsc,vim-lsc,repo,False
ckipp01/vim-airline,vim-airline,repo,False
ckipp01/vim-lsp-settings,vim-lsp-settings,repo,False
ckipp01/vim-polyglot,vim-polyglot,repo,False
ckipp01/visma-zeit-example,visma-zeit-example,repo,False
ckipp01/vlog.nvim,vlog.nvim,repo,False
ckipp01/waka-fetch,waka-fetch,repo,False
ckipp01/vim,vim,repo,False
ckipp01/waka-machine,waka-machine,repo,False
ckipp01/webring-checker,webring-checker,repo,False
ckipp01/webring-cli,webring-cli,repo,False
ckipp01/Webring,Webring,repo,False
ckipp01/yaidom-exercise,yaidom-exercise,repo,False
heathermiller/academic-kickstart,academic-kickstart,repo,False
heathermiller/cfp-scaladays,cfp-scaladays,repo,False
heathermiller/astro-blog,astro-blog,repo,False
ckipp01/website,website,repo,False
heathermiller/cms-sandbox,cms-sandbox,repo,False
heathermiller/cmu-17-356.github.io,cmu-17-356.github.io,repo,False
heathermiller/community-builds,community-builds,repo,False
heathermiller/cors-anywhere,cors-anywhere,repo,False
heathermiller/cs7680,cs7680,repo,False
heathermiller/crdt-website,crdt-website,repo,False
heathermiller/dep,dep,repo,False
heathermiller/cv,cv,repo,False
heathermiller/dissertation,dissertation,repo,False
heathermiller/dist-prog-book,dist-prog-book,repo,False
heathermiller/distributed,distributed,repo,False
heathermiller/docs,docs,repo,False
heathermiller/dspy,dspy,repo,False
heathermiller/f-p,f-p,repo,False
heathermiller/flintrock,flintrock,repo,False
heathermiller/group-exp-2,group-exp-2,repo,False
heathermiller/group-page-exp,group-page-exp,repo,False
heathermiller/healy-article,healy-article,repo,False
heathermiller/heathermiller.github.io,heathermiller.github.io,repo,False
heathermiller/hugo-twenty-twenty-forestry,hugo-twenty-twenty-forestry,repo,False
heathermiller/idyll,idyll,repo,False
heathermiller/janvitek.github.io,janvitek.github.io,repo,False
heathermiller/jekyll-scholar,jekyll-scholar,repo,False
heathermiller/kaldi-hugo-cms-template,kaldi-hugo-cms-template,repo,False
heathermiller/lagom,lagom,repo,False
heathermiller/menthor,menthor,repo,False
heathermiller/my-app,my-app,repo,False
heathermiller/oderskyfest,oderskyfest,repo,False
heathermiller/one-click-hugo-cms,one-click-hugo-cms,repo,False
heathermiller/oss-community-bib,oss-community-bib,repo,False
heathermiller/papers,papers,repo,False
heathermiller/papers-documents,papers-documents,repo,False
heathermiller/parcolls-extended,parcolls-extended,repo,False
heathermiller/play-with-scalajs-example,play-with-scalajs-example,repo,False
heathermiller/pnwscala.org,pnwscala.org,repo,False
heathermiller/progfun-stats,progfun-stats,repo,False
heathermiller/reactive-stats,reactive-stats,repo,False
heathermiller/sbt-coursera,sbt-coursera,repo,False
heathermiller/sbt-example-spores,sbt-example-spores,repo,False
heathermiller/scacs,scacs,repo,False
heathermiller/scala-dataflow,scala-dataflow,repo,False
heathermiller/scala-lang,scala-lang,repo,False
heathermiller/scala,scala,repo,False
heathermiller/scala-records,scala-records,repo,False
heathermiller/scala-pickling,scala-pickling,repo,False
heathermiller/site-template,site-template,repo,False
heathermiller/scala.github.com,scala.github.com,repo,False
heathermiller/skedj,skedj,repo,False
heathermiller/spores,spores,repo,False
heathermiller/spores-plugin,spores-plugin,repo,False
heathermiller/sql-typed,sql-typed,repo,False
heathermiller/spark-old,spark-old,repo,False
heathermiller/spark,spark,repo,False
heathermiller/srlzn-sandbox,srlzn-sandbox,repo,False
heathermiller/starter-hugo-academic,starter-hugo-academic,repo,False
heathermiller/testing-git-deploy-hooks,testing-git-deploy-hooks,repo,False
heathermiller/tooling-working-groups,tooling-working-groups,repo,False
heathermiller/unisync,unisync,repo,False
heathermiller/trial-group-page,trial-group-page,repo,False
heathermiller/website,website,repo,False
heathermiller/statement-on-lambdaconf.github.io,statement-on-lambdaconf.github.io,repo,False
heathermiller/women-in-programming-languages-research,women-in-programming-languages-research,repo,False
heathermiller/wwwcompsys,wwwcompsys,repo,False
heathermiller/wwwcs7680,wwwcs7680,repo,False
heathermiller/wwwcurryon,wwwcurryon,repo,False
heathermiller/wwwf-p,wwwf-p,repo,False
heathermiller/wwwheathermiller,wwwheathermiller,repo,False
heathermiller/wwwpickling,wwwpickling,repo,False
heathermiller/wwwscala13,wwwscala13,repo,False
heathermiller/wwwscala14,wwwscala14,repo,False
heathermiller/wwwspores,wwwspores,repo,False
heathermiller/wwwtfpie18,wwwtfpie18,repo,False
janekdb/aas,aas,repo,False
janekdb/amazon-athena-user-guide,amazon-athena-user-guide,repo,False
janekdb/awesome-atomist,awesome-atomist,repo,False
janekdb/amazon-redshift-developer-guide,amazon-redshift-developer-guide,repo,False
janekdb/comms-aws,comms-aws,repo,False
janekdb/breeze,breeze,repo,False
janekdb/end-user-documentation,end-user-documentation,repo,False
janekdb/elasticsearch-definitive-guide,elasticsearch-definitive-guide,repo,False
janekdb/factorie,factorie,repo,False
janekdb/git-alias-boss,git-alias-boss,repo,False
janekdb/flatbuffers,flatbuffers,repo,False
janekdb/fs2,fs2,repo,False
janekdb/http4s-micrometer-metrics,http4s-micrometer-metrics,repo,False
janekdb/elasticsearch,elasticsearch,repo,False
janekdb/kotlin-explore,kotlin-explore,repo,False
janekdb/intermediatePython,intermediatePython,repo,False
janekdb/luhnybin,luhnybin,repo,False
janekdb/mwclient,mwclient,repo,False
janekdb/ntropa,ntropa,repo,False
janekdb/petrarch2,petrarch2,repo,False
janekdb/professional-scala-code,professional-scala-code,repo,False
janekdb/ProgrammingAssignment2,ProgrammingAssignment2,repo,False
janekdb/neo4j-inspect,neo4j-inspect,repo,False
janekdb/neo4j,neo4j,repo,False
janekdb/rocoto,rocoto,repo,False
janekdb/rug,rug,repo,False
janekdb/rockpool,rockpool,repo,False
janekdb/rug-compiler,rug-compiler,repo,False
janekdb/rug-cli,rug-cli,repo,False
janekdb/rug-resolver,rug-resolver,repo,False
janekdb/scala-2,scala-2,repo,False
janekdb/scala-examples,scala-examples,repo,False
janekdb/sbt,sbt,repo,False
janekdb/scala,scala,repo,False
janekdb/scala-maven-plugin,scala-maven-plugin,repo,False
janekdb/scala-lang,scala-lang,repo,False
janekdb/scala-parser-combinators,scala-parser-combinators,repo,False
janekdb/scala-with-cats,scala-with-cats,repo,False
janekdb/scalacraft-domain,scalacraft-domain,repo,False
janekdb/scalatest,scalatest,repo,False
janekdb/siodb,siodb,repo,False
janekdb/scala-open-letter.github.io,scala-open-letter.github.io,repo,False
janekdb/scala.github.com,scala.github.com,repo,False
janekdb/siodb-go-driver,siodb-go-driver,repo,False
janekdb/siodb-java-driver,siodb-java-driver,repo,False
janekdb/siodb-rust-driver,siodb-rust-driver,repo,False
janekdb/siodb-scala-driver,siodb-scala-driver,repo,False
janekdb/stair-chess,stair-chess,repo,False
janekdb/tensorflow,tensorflow,repo,False
janekdb/type-level-programming,type-level-programming,repo,False
jarrodu/incus-deploy,incus-deploy,repo,False
jarrodu/lebenInDeutschland,lebenInDeutschland,repo,False
jarrodu/terraform-provider-incus,terraform-provider-incus,repo,False
jarrodu/linuxcontainers.org,linuxcontainers.org,repo,False
jarrodu/welcome,welcome,repo,False
dwijnand/abactis,abactis,repo,False
dwijnand/advisoryboard,advisoryboard,repo,False
dwijnand/akka-grpc-play-quickstart-java,akka-grpc-play-quickstart-java,repo,False
dwijnand/akka-grpc,akka-grpc,repo,False
dwijnand/akka-management,akka-management,repo,False
dwijnand/akka-persistence-jdbc,akka-persistence-jdbc,repo,False
dwijnand/akka-persistence-cassandra,akka-persistence-cassandra,repo,False
dwijnand/akka-http,akka-http,repo,False
dwijnand/akka-samples,akka-samples,repo,False
dwijnand/akka,akka,repo,False
dwijnand/akka.github.com,akka.github.com,repo,False
dwijnand/api-guidelines,api-guidelines,repo,False
dwijnand/alpakka,alpakka,repo,False
dwijnand/atto,atto,repo,False
dwijnand/apps,apps,repo,False
dwijnand/bach,bach,repo,False
dwijnand/bench,bench,repo,False
dwijnand/binfu,binfu,repo,False
dwijnand/bombgrid,bombgrid,repo,False
dwijnand/burraco,burraco,repo,False
dwijnand/cachecontrol,cachecontrol,repo,False
dwijnand/cargo,cargo,repo,False
dwijnand/cats-effect,cats-effect,repo,False
dwijnand/cats-selective,cats-selective,repo,False
dwijnand/cheats.rs,cheats.rs,repo,False
dwijnand/circe,circe,repo,False
dwijnand/claimant,claimant,repo,False
dwijnand/cloudstate,cloudstate,repo,False
dwijnand/cabal,cabal,repo,False
dwijnand/collectmacros,collectmacros,repo,False
dwijnand/compiler-benchmark,compiler-benchmark,repo,False
dwijnand/contraband,contraband,repo,False
dwijnand/community-build,community-build,repo,False
dwijnand/config,config,repo,False
dwijnand/coq-popl08-tutorial,coq-popl08-tutorial,repo,False
dwijnand/coursier,coursier,repo,False
dwijnand/dataclasses,dataclasses,repo,False
dwijnand/dbuild,dbuild,repo,False
dwijnand/deiko-config,deiko-config,repo,False
dwijnand/debug,debug,repo,False
dwijnand/dev-tools-team,dev-tools-team,repo,False
dwijnand/dhall-manual,dhall-manual,repo,False
dwijnand/directories-rs,directories-rs,repo,False
dwijnand/dirs-rs,dirs-rs,repo,False
dwijnand/directory-watcher,directory-watcher,repo,False
dwijnand/discipline,discipline,repo,False
dwijnand/dogs,dogs,repo,False
dwijnand/dominion,dominion,repo,False
dwijnand/doobie,doobie,repo,False
dwijnand/edition-guide,edition-guide,repo,False
dwijnand/dwijnand.github.io,dwijnand.github.io,repo,False
dwijnand/exotic,exotic,repo,False
dwijnand/flist,flist,repo,False
dwijnand/forge,forge,repo,False
dwijnand/fp-course,fp-course,repo,False
dwijnand/docs.scala-lang,docs.scala-lang,repo,False
dwijnand/genjavadoc,genjavadoc,repo,False
dwijnand/ggh,ggh,repo,False
dwijnand/ghcup,ghcup,repo,False
dwijnand/ghc_gc_benchmarks,ghc_gc_benchmarks,repo,False
dwijnand/ghc-proposals,ghc-proposals,repo,False
dwijnand/ghcid,ghcid,repo,False
dwijnand/ghx,ghx,repo,False
dwijnand/homebrew-coursier-formulas,homebrew-coursier-formulas,repo,False
dwijnand/homebrew-extras,homebrew-extras,repo,False
dwijnand/giter8,giter8,repo,False
dwijnand/hackage-server,hackage-server,repo,False
dwijnand/homebrew-formulas,homebrew-formulas,repo,False
dwijnand/hoogle,hoogle,repo,False
dwijnand/hubcaps,hubcaps,repo,False
dwijnand/hubman,hubman,repo,False
dwijnand/hubrate,hubrate,repo,False
dwijnand/hub,hub,repo,False
dwijnand/imp-bench,imp-bench,repo,False
dwijnand/interface,interface,repo,False
dwijnand/intellij-scala,intellij-scala,repo,False
dwijnand/interplay,interplay,repo,False
dwijnand/ivy,ivy,repo,False
dwijnand/homebrew-core,homebrew-core,repo,False
dwijnand/jabba,jabba,repo,False
dwijnand/jawn,jawn,repo,False
dwijnand/jardiff,jardiff,repo,False
dwijnand/jenv,jenv,repo,False
dwijnand/js-engine,js-engine,repo,False
dwijnand/kentuckymule,kentuckymule,repo,False
dwijnand/kind-projector,kind-projector,repo,False
dwijnand/lagom-java.g8,lagom-java.g8,repo,False
dwijnand/lagom-recipes,lagom-recipes,repo,False
dwijnand/lagom,lagom,repo,False
dwijnand/lagom-scala.g8,lagom-scala.g8,repo,False
dwijnand/lagom-samples,lagom-samples,repo,False
dwijnand/lagom.github.io,lagom.github.io,repo,False
dwijnand/libopt,libopt,repo,False
dwijnand/lightbend-markdown,lightbend-markdown,repo,False
dwijnand/logright,logright,repo,False
dwijnand/metaconfig,metaconfig,repo,False
dwijnand/matklad.github.io,matklad.github.io,repo,False
dwijnand/lila,lila,repo,False
dwijnand/make-release-notes,make-release-notes,repo,False
dwijnand/metaplasm,metaplasm,repo,False
dwijnand/mkqrcode,mkqrcode,repo,False
dwijnand/mill,mill,repo,False
dwijnand/mima,mima,repo,False
dwijnand/mockito-node,mockito-node,repo,False
dwijnand/morsechaos,morsechaos,repo,False
dwijnand/nanotest-strawman,nanotest-strawman,repo,False
dwijnand/Monocle,Monocle,repo,False
dwijnand/neil,neil,repo,False
dwijnand/mockito,mockito,repo,False
dwijnand/neo-sbt-scalafmt,neo-sbt-scalafmt,repo,False
dwijnand/netty-reactive-streams,netty-reactive-streams,repo,False
dwijnand/nonemptystring,nonemptystring,repo,False
dwijnand/octokit,octokit,repo,False
dwijnand/omnidoc,omnidoc,repo,False
dwijnand/online-auction-java,online-auction-java,repo,False
dwijnand/OrderManagement.scala,OrderManagement.scala,repo,False
dwijnand/online-auction-scala,online-auction-scala,repo,False
dwijnand/pamflet,pamflet,repo,False
dwijnand/paradox,paradox,repo,False
dwijnand/play-ebean,play-ebean,repo,False
dwijnand/play-file-watch,play-file-watch,repo,False
dwijnand/play-grpc,play-grpc,repo,False
dwijnand/play-iteratees,play-iteratees,repo,False
dwijnand/play-java-chatroom-example,play-java-chatroom-example,repo,False
dwijnand/play-java-compile-di-example,play-java-compile-di-example,repo,False
dwijnand/play-java-dagger2-example,play-java-dagger2-example,repo,False
dwijnand/play-java-ebean-example,play-java-ebean-example,repo,False
dwijnand/play-java-fileupload-example,play-java-fileupload-example,repo,False
dwijnand/play-java-forms-example,play-java-forms-example,repo,False
dwijnand/play-java-jpa-example,play-java-jpa-example,repo,False
dwijnand/play-java-rest-api-example,play-java-rest-api-example,repo,False
dwijnand/play-java-seed.g8,play-java-seed.g8,repo,False
dwijnand/play-java-starter-example,play-java-starter-example,repo,False
dwijnand/play-java-streaming-example,play-java-streaming-example,repo,False
dwijnand/play-java-websocket-example,play-java-websocket-example,repo,False
dwijnand/play-json,play-json,repo,False
dwijnand/play-mailer,play-mailer,repo,False
dwijnand/play-meta,play-meta,repo,False
dwijnand/play-samples,play-samples,repo,False
dwijnand/play-scala-anorm-example,play-scala-anorm-example,repo,False
dwijnand/play-scala-chatroom-example,play-scala-chatroom-example,repo,False
dwijnand/play-scala-compile-di-example,play-scala-compile-di-example,repo,False
dwijnand/play-scala-fileupload-example,play-scala-fileupload-example,repo,False
dwijnand/play-scala-forms-example,play-scala-forms-example,repo,False
dwijnand/play-scala-grpc-example,play-scala-grpc-example,repo,False
dwijnand/play-scala-log4j2-example,play-scala-log4j2-example,repo,False
dwijnand/play-scala-macwire-di-example,play-scala-macwire-di-example,repo,False
dwijnand/play-scala-rest-api-example,play-scala-rest-api-example,repo,False
dwijnand/play-scala-seed.g8,play-scala-seed.g8,repo,False
dwijnand/play-scala-slick-example,play-scala-slick-example,repo,False
dwijnand/play-scala-starter-example,play-scala-starter-example,repo,False
dwijnand/play-scala-streaming-example,play-scala-streaming-example,repo,False
dwijnand/play-scala-tls-example,play-scala-tls-example,repo,False
dwijnand/play-scala-websocket-example,play-scala-websocket-example,repo,False
dwijnand/play-slick,play-slick,repo,False
dwijnand/play-webgoat,play-webgoat,repo,False
dwijnand/play-typed-actors-scala,play-typed-actors-scala,repo,False
dwijnand/play-ws,play-ws,repo,False
dwijnand/playframework,playframework,repo,False
dwijnand/playframework.com,playframework.com,repo,False
dwijnand/playping,playping,repo,False
dwijnand/proptest,proptest,repo,False
dwijnand/psp-std,psp-std,repo,False
dwijnand/reactive-app-maven-plugin,reactive-app-maven-plugin,repo,False
dwijnand/rfcbot-rs,rfcbot-rs,repo,False
dwijnand/run-nightly,run-nightly,repo,False
dwijnand/reveal.js,reveal.js,repo,False
dwijnand/runner,runner,repo,False
dwijnand/rfcs,rfcs,repo,False
dwijnand/rust,rust,repo,False
dwijnand/rust-analyzer,rust-analyzer,repo,False
dwijnand/repos,repos,repo,False
dwijnand/rust-book,rust-book,repo,False
dwijnand/rust-derivative,rust-derivative,repo,False
dwijnand/rust-bindgen,rust-bindgen,repo,False
dwijnand/rust-forge,rust-forge,repo,False
dwijnand/rust-itertools,rust-itertools,repo,False
dwijnand/rustc-guide,rustc-guide,repo,False
dwijnand/sbinary,sbinary,repo,False
dwijnand/sbt,sbt,repo,False
dwijnand/rust-www,rust-www,repo,False
dwijnand/rustup.rs,rustup.rs,repo,False
dwijnand/rustfmt,rustfmt,repo,False
dwijnand/sbt-blockade,sbt-blockade,repo,False
dwijnand/sbt-buildinfo,sbt-buildinfo,repo,False
dwijnand/sbt-compat,sbt-compat,repo,False
dwijnand/sbt-dirty-money,sbt-dirty-money,repo,False
dwijnand/sbt-coursier,sbt-coursier,repo,False
dwijnand/sbt-doge,sbt-doge,repo,False
dwijnand/sbt-explicit-dependencies,sbt-explicit-dependencies,repo,False
dwijnand/sbt-extras,sbt-extras,repo,False
dwijnand/sbt-github-actions,sbt-github-actions,repo,False
dwijnand/sbt-greeter,sbt-greeter,repo,False
dwijnand/sbt-header,sbt-header,repo,False
dwijnand/sbt-init,sbt-init,repo,False
dwijnand/sbt-java-formatter,sbt-java-formatter,repo,False
dwijnand/sbt-javaversioncheck,sbt-javaversioncheck,repo,False
dwijnand/sbt-jmh,sbt-jmh,repo,False
dwijnand/sbt-launcher,sbt-launcher,repo,False
dwijnand/sbt-missinglink,sbt-missinglink,repo,False
dwijnand/sbt-project-graph,sbt-project-graph,repo,False
dwijnand/sbt-scala-module,sbt-scala-module,repo,False
dwijnand/sbt-reloadquick,sbt-reloadquick,repo,False
dwijnand/sbt-travisci,sbt-travisci,repo,False
dwijnand/sbt-website,sbt-website,repo,False
dwijnand/sbt-whitesource,sbt-whitesource,repo,False
dwijnand/sbt-native-packager,sbt-native-packager,repo,False
dwijnand/sbtl,sbtl,repo,False
dwijnand/scabot,scabot,repo,False
dwijnand/scala,scala,repo,False
dwijnand/scala-collection-compat,scala-collection-compat,repo,False
dwijnand/scala-before-git,scala-before-git,repo,False
dwijnand/scala-debugger,scala-debugger,repo,False
dwijnand/scala-hedgehog,scala-hedgehog,repo,False
dwijnand/scala-js,scala-js,repo,False
dwijnand/scala-maven-plugin,scala-maven-plugin,repo,False
dwijnand/scala-parser,scala-parser,repo,False
dwijnand/scala-parallel-collections,scala-parallel-collections,repo,False
dwijnand/scala-lang,scala-lang,repo,False
dwijnand/scala-partest,scala-partest,repo,False
dwijnand/scala-repl-server,scala-repl-server,repo,False
dwijnand/scala-rewrites,scala-rewrites,repo,False
dwijnand/scala-runners,scala-runners,repo,False
dwijnand/scala-unboxed-option,scala-unboxed-option,repo,False
dwijnand/scala-steward,scala-steward,repo,False
dwijnand/scalac-survival-guide,scalac-survival-guide,repo,False
dwijnand/ScalaClean,ScalaClean,repo,False
dwijnand/scalacheck,scalacheck,repo,False
dwijnand/scalafix,scalafix,repo,False
dwijnand/scalafmt,scalafmt,repo,False
dwijnand/scalafmt-extras,scalafmt-extras,repo,False
dwijnand/scalaprops,scalaprops,repo,False
dwijnand/scala3,scala3,repo,False
dwijnand/scalameta,scalameta,repo,False
dwijnand/scalatestplus-play,scalatestplus-play,repo,False
dwijnand/scalaxb,scalaxb,repo,False
dwijnand/scopt,scopt,repo,False
dwijnand/semver4j,semver4j,repo,False
dwijnand/semver,semver,repo,False
dwijnand/scalaz,scalaz,repo,False
dwijnand/scalaz-zio,scalaz-zio,repo,False
dwijnand/sfs,sfs,repo,False
dwijnand/shisa,shisa,repo,False
dwijnand/shake,shake,repo,False
dwijnand/shopping-cart-java,shopping-cart-java,repo,False
dwijnand/shopping-cart-scala,shopping-cart-scala,repo,False
dwijnand/silencer,silencer,repo,False
dwijnand/sjson-new,sjson-new,repo,False
dwijnand/smart,smart,repo,False
dwijnand/sourcecode,sourcecode,repo,False
dwijnand/simc,simc,repo,False
dwijnand/servo,servo,repo,False
dwijnand/splice.vim,splice.vim,repo,False
dwijnand/spores,spores,repo,False
dwijnand/ssl-config,ssl-config,repo,False
dwijnand/sprees,sprees,repo,False
dwijnand/strum,strum,repo,False
dwijnand/tabular,tabular,repo,False
dwijnand/spark,spark,repo,False
dwijnand/talk-fix-partialfunction,talk-fix-partialfunction,repo,False
dwijnand/templatecontrol,templatecontrol,repo,False
dwijnand/stack,stack,repo,False
dwijnand/test-metadata,test-metadata,repo,False
dwijnand/thai-calendar,thai-calendar,repo,False
dwijnand/tree4j,tree4j,repo,False
dwijnand/tuco,tuco,repo,False
dwijnand/tut,tut,repo,False
dwijnand/twirl,twirl,repo,False
dwijnand/this-week-in-rust,this-week-in-rust,repo,False
dwijnand/typetag,typetag,repo,False
dwijnand/typelevel.github.com,typelevel.github.com,repo,False
dwijnand/usbt,usbt,repo,False
dwijnand/wartremover,wartremover,repo,False
dwijnand/util,util,repo,False
dwijnand/zinc,zinc,repo,False
dwijnand/xenomorph,xenomorph,repo,False
dwijnand/zon,zon,repo,False
dwijnand/wiwinwlh,wiwinwlh,repo,False
eed3si9n/2017.scalamatsuri.org,2017.scalamatsuri.org,repo,False
eed3si9n/2019.scalamatsuri.org,2019.scalamatsuri.org,repo,False
eed3si9n/2022.scalamatsuri.org,2022.scalamatsuri.org,repo,False
eed3si9n/30sbt_plugins_in_15min,30sbt_plugins_in_15min,repo,False
eed3si9n/advisoryboard,advisoryboard,repo,False
eed3si9n/activator,activator,repo,False
eed3si9n/airframe,airframe,repo,False
eed3si9n/akka-http-quickstart-scala.g8,akka-http-quickstart-scala.g8,repo,False
eed3si9n/akka-management,akka-management,repo,False
eed3si9n/akka-quickstart-java.g8,akka-quickstart-java.g8,repo,False
eed3si9n/akka-sample-cluster-on-cloudfoundry,akka-sample-cluster-on-cloudfoundry,repo,False
eed3si9n/akka-samples,akka-samples,repo,False
eed3si9n/anti-xml,anti-xml,repo,False
eed3si9n/banno-sbt-plugin,banno-sbt-plugin,repo,False
eed3si9n/akka,akka,repo,False
eed3si9n/alpakka,alpakka,repo,False
eed3si9n/bazel-multiversion,bazel-multiversion,repo,False
eed3si9n/bazel-central-registry,bazel-central-registry,repo,False
eed3si9n/beanpuree,beanpuree,repo,False
eed3si9n/bintry,bintry,repo,False
eed3si9n/blaze,blaze,repo,False
eed3si9n/bug,bug,repo,False
eed3si9n/build-server-protocol,build-server-protocol,repo,False
eed3si9n/bzl-gen-build,bzl-gen-build,repo,False
eed3si9n/bazel,bazel,repo,False
eed3si9n/cats,cats,repo,False
eed3si9n/classpath-verifier,classpath-verifier,repo,False
eed3si9n/closed-captioning,closed-captioning,repo,False
eed3si9n/cloudstate,cloudstate,repo,False
eed3si9n/color-themes,color-themes,repo,False
eed3si9n/collection-strawman,collection-strawman,repo,False
eed3si9n/community-build,community-build,repo,False
eed3si9n/community-build-ranking,community-build-ranking,repo,False
eed3si9n/compiler-interface,compiler-interface,repo,False
eed3si9n/conniec_scalamatsuri2017,conniec_scalamatsuri2017,repo,False
eed3si9n/conscript,conscript,repo,False
eed3si9n/console-game,console-game,repo,False
eed3si9n/contraband,contraband,repo,False
eed3si9n/covid-19,covid-19,repo,False
eed3si9n/creative-scala,creative-scala,repo,False
eed3si9n/coursier,coursier,repo,False
eed3si9n/creative-scala-template,creative-scala-template,repo,False
eed3si9n/dataclass-scalafix,dataclass-scalafix,repo,False
eed3si9n/dbuild,dbuild,repo,False
eed3si9n/docker-sbt,docker-sbt,repo,False
eed3si9n/docker-scala,docker-scala,repo,False
eed3si9n/doctrine,doctrine,repo,False
eed3si9n/docs.scala-lang,docs.scala-lang,repo,False
eed3si9n/dotfiles,dotfiles,repo,False
eed3si9n/eed3si9n.com,eed3si9n.com,repo,False
eed3si9n/doobie,doobie,repo,False
eed3si9n/eed3si9n.github.com,eed3si9n.github.com,repo,False
eed3si9n/eval,eval,repo,False
eed3si9n/example-scalafix-rule,example-scalafix-rule,repo,False
eed3si9n/expecty,expecty,repo,False
eed3si9n/FiloDB,FiloDB,repo,False
eed3si9n/gigahorse,gigahorse,repo,False
eed3si9n/flyway-sbt,flyway-sbt,repo,False
eed3si9n/gigahorse-github,gigahorse-github,repo,False
eed3si9n/git-gone,git-gone,repo,False
eed3si9n/giter8.g8,giter8.g8,repo,False
eed3si9n/giter8,giter8,repo,False
eed3si9n/elasticsearch,elasticsearch,repo,False
eed3si9n/hello-akka.g8,hello-akka.g8,repo,False
eed3si9n/hello.g8,hello.g8,repo,False
eed3si9n/herding-cats,herding-cats,repo,False
eed3si9n/homebrew-formulas,homebrew-formulas,repo,False
eed3si9n/homebrew-tools,homebrew-tools,repo,False
eed3si9n/hstetrix,hstetrix,repo,False
eed3si9n/hyde,hyde,repo,False
eed3si9n/helix,helix,repo,False
eed3si9n/interplay,interplay,repo,False
eed3si9n/homebrew,homebrew,repo,False
eed3si9n/ifdef,ifdef,repo,False
eed3si9n/io,io,repo,False
eed3si9n/homebrew-core,homebrew-core,repo,False
eed3si9n/ipcsocket,ipcsocket,repo,False
eed3si9n/java9-rt-export,java9-rt-export,repo,False
eed3si9n/ivy,ivy,repo,False
eed3si9n/jarjar-abrams,jarjar-abrams,repo,False
eed3si9n/jawn,jawn,repo,False
eed3si9n/junit-interface,junit-interface,repo,False
eed3si9n/kiln2rally,kiln2rally,repo,False
eed3si9n/jline2,jline2,repo,False
eed3si9n/jline3,jline3,repo,False
eed3si9n/knockoff,knockoff,repo,False
eed3si9n/lagom-java-sbt-chirper-example,lagom-java-sbt-chirper-example,repo,False
eed3si9n/lagom-samples,lagom-samples,repo,False
eed3si9n/LanguageClient-neovim,LanguageClient-neovim,repo,False
eed3si9n/lagom,lagom,repo,False
eed3si9n/large-graph-project,large-graph-project,repo,False
eed3si9n/learning-scalaz,learning-scalaz,repo,False
eed3si9n/launcher,launcher,repo,False
eed3si9n/librarymanagement,librarymanagement,repo,False
eed3si9n/lightbend-orchestration-docs,lightbend-orchestration-docs,repo,False
eed3si9n/macro-compat,macro-compat,repo,False
eed3si9n/lightbend-config,lightbend-config,repo,False
eed3si9n/make-release-notes,make-release-notes,repo,False
eed3si9n/manifesto,manifesto,repo,False
eed3si9n/mezel,mezel,repo,False
eed3si9n/minimized-list-serialization,minimized-list-serialization,repo,False
eed3si9n/mima,mima,repo,False
eed3si9n/minitest,minitest,repo,False
eed3si9n/metals,metals,repo,False
eed3si9n/monix,monix,repo,False
eed3si9n/Monocle,Monocle,repo,False
eed3si9n/monokai.nvim,monokai.nvim,repo,False
eed3si9n/munit,munit,repo,False
eed3si9n/neo-sbt-scalafmt,neo-sbt-scalafmt,repo,False
eed3si9n/nailgun,nailgun,repo,False
eed3si9n/ny-scala-sbt010,ny-scala-sbt010,repo,False
eed3si9n/override-in-jdk11,override-in-jdk11,repo,False
eed3si9n/pamflet,pamflet,repo,False
eed3si9n/pamflet-plugin,pamflet-plugin,repo,False
eed3si9n/pandoc,pandoc,repo,False
eed3si9n/paradox,paradox,repo,False
eed3si9n/picture-show,picture-show,repo,False
eed3si9n/pine,pine,repo,False
eed3si9n/pickling-historical,pickling-historical,repo,False
eed3si9n/pants,pants,repo,False
eed3si9n/play-rest-api,play-rest-api,repo,False
eed3si9n/play-ws,play-ws,repo,False
eed3si9n/play-samples,play-samples,repo,False
eed3si9n/plugin-bootstrap,plugin-bootstrap,repo,False
eed3si9n/prod-suite-management-doc,prod-suite-management-doc,repo,False
eed3si9n/reactive-app-maven-plugin,reactive-app-maven-plugin,repo,False
