id,name,type,is_seed
jcrist/datamodel-code-generator,datamodel-code-generator,repo,False
jcrist/distributed,distributed,repo,False
jcrist/dotfiles,dotfiles,repo,False
jcrist/eio,eio,repo,False
jcrist/enterprise_gateway,enterprise_gateway,repo,False
jcrist/ery,ery,repo,False
jcrist/fastparquet,fastparquet,repo,False
jcrist/governance,governance,repo,False
jcrist/graphviz,graphviz,repo,False
jcrist/grpcio-feedstock,grpcio-feedstock,repo,False
jcrist/gsoc,gsoc,repo,False
jcrist/gulinalg,gulinalg,repo,False
jcrist/hadoop-test-cluster,hadoop-test-cluster,repo,False
jcrist/hanukkah-of-data-5783,hanukkah-of-data-5783,repo,False
jcrist/harvard_cs207_talk,harvard_cs207_talk,repo,False
jcrist/hdfs3,hdfs3,repo,False
jcrist/grpc,grpc,repo,False
jcrist/hdfs3-feedstock,hdfs3-feedstock,repo,False
jcrist/hdfscm,hdfscm,repo,False
jcrist/ibis-datasette,ibis-datasette,repo,False
jcrist/ibis-examples,ibis-examples,repo,False
jcrist/ibis,ibis,repo,False
jcrist/ibis-ml,ibis-ml,repo,False
jcrist/ibis-substrait,ibis-substrait,repo,False
jcrist/ibis-tutorial,ibis-tutorial,repo,False
jcrist/impyla,impyla,repo,False
jcrist/ipython_notebooks,ipython_notebooks,repo,False
jcrist/jcrist.github.io,jcrist.github.io,repo,False
jcrist/jcrist.github.io-source,jcrist.github.io-source,repo,False
jcrist/joblib,joblib,repo,False
jcrist/json_benchmark,json_benchmark,repo,False
jcrist/Juniper.jl,Juniper.jl,repo,False
jcrist/json-schema-org.github.io,json-schema-org.github.io,repo,False
jcrist/ipython,ipython,repo,False
jcrist/jupyter-hdfscm-feedstock,jupyter-hdfscm-feedstock,repo,False
jcrist/jupyterhub-jobmanager,jupyterhub-jobmanager,repo,False
jcrist/kerberosauthenticator,kerberosauthenticator,repo,False
jcrist/jupyterhub-yarnspawner-feedstock,jupyterhub-yarnspawner-feedstock,repo,False
jcrist/jupyterhub,jupyterhub,repo,False
jcrist/knit,knit,repo,False
jcrist/knit-feedstock,knit-feedstock,repo,False
jcrist/kubernetes_asyncio,kubernetes_asyncio,repo,False
jcrist/liborc-experiments,liborc-experiments,repo,False
jcrist/LRUCache.jl,LRUCache.jl,repo,False
jcrist/meson-python,meson-python,repo,False
jcrist/minilisp,minilisp,repo,False
jcrist/msgpack,msgpack,repo,False
jcrist/msgspec,msgspec,repo,False
jcrist/msgspec-feedstock,msgspec-feedstock,repo,False
jcrist/METADATA.jl,METADATA.jl,repo,False
jcrist/multipledispatch,multipledispatch,repo,False
jcrist/namespace_modules,namespace_modules,repo,False
jcrist/numba-overload-example,numba-overload-example,repo,False
jcrist/numba,numba,repo,False
jcrist/odo,odo,repo,False
jcrist/Old-Control.jl,Old-Control.jl,repo,False
jcrist/orc,orc,repo,False
jcrist/osbd-2016,osbd-2016,repo,False
jcrist/pangeo-cloud-federation,pangeo-cloud-federation,repo,False
jcrist/numpy,numpy,repo,False
jcrist/openapi-generator,openapi-generator,repo,False
jcrist/partd,partd,repo,False
jcrist/pdbokeh,pdbokeh,repo,False
jcrist/pgcontents,pgcontents,repo,False
jcrist/pendulum,pendulum,repo,False
jcrist/pinyon,pinyon,repo,False
jcrist/pandas,pandas,repo,False
jcrist/Polynomial.jl,Polynomial.jl,repo,False
jcrist/prefect,prefect,repo,False
jcrist/prefect-feedstock,prefect-feedstock,repo,False
jcrist/prefect-github-example,prefect-github-example,repo,False
jcrist/prefect-hacking,prefect-hacking,repo,False
jcrist/project1,project1,repo,False
jcrist/ptime,ptime,repo,False
jcrist/pyarrow-feedstock,pyarrow-feedstock,repo,False
jcrist/pyblis,pyblis,repo,False
jcrist/pycallgrind,pycallgrind,repo,False
jcrist/pydata-cookbook,pydata-cookbook,repo,False
jcrist/pydy,pydy,repo,False
jcrist/pydy-code-gen,pydy-code-gen,repo,False
jcrist/pydy-tutorial-human-standing,pydy-tutorial-human-standing,repo,False
jcrist/pydy-viz,pydy-viz,repo,False
jcrist/pydy.github.io,pydy.github.io,repo,False
jcrist/pydy_examples,pydy_examples,repo,False
jcrist/pypi-data,pypi-data,repo,False
jcrist/pytest-asyncio,pytest-asyncio,repo,False
jcrist/python,python,repo,False
jcrist/quickle,quickle,repo,False
jcrist/rapids-ci-imgs,rapids-ci-imgs,repo,False
jcrist/rapids-dask-dependency,rapids-dask-dependency,repo,False
jcrist/raft,raft,repo,False
jcrist/rapidsai-docs,rapidsai-docs,repo,False
jcrist/recipes,recipes,repo,False
jcrist/ray,ray,repo,False
jcrist/rmmscope,rmmscope,repo,False
jcrist/rmm,rmm,repo,False
jcrist/rich,rich,repo,False
jcrist/sanic-ext,sanic-ext,repo,False
jcrist/server,server,repo,False
jcrist/shmarray,shmarray,repo,False
jcrist/skein,skein,repo,False
jcrist/skein-feedstock,skein-feedstock,repo,False
jcrist/Slicot.jl,Slicot.jl,repo,False
jcrist/smolpy,smolpy,repo,False
jcrist/sparse,sparse,repo,False
jcrist/spectra,spectra,repo,False
jcrist/scikit-learn,scikit-learn,repo,False
jcrist/staged-recipes,staged-recipes,repo,False
jcrist/strata-nyc-2015,strata-nyc-2015,repo,False
jcrist/symcc,symcc,repo,False
jcrist/talks,talks,repo,False
jcrist/tensorly-feedstock,tensorly-feedstock,repo,False
jcrist/tensorly,tensorly,repo,False
jcrist/toolz,toolz,repo,False
jcrist/toolz-feedstock,toolz-feedstock,repo,False
jcrist/traitlets,traitlets,repo,False
jcrist/sympy,sympy,repo,False
jcrist/treelite,treelite,repo,False
jcrist/ui,ui,repo,False
jcrist/uvloop,uvloop,repo,False
jcrist/venv-pack,venv-pack,repo,False
jcrist/xarray,xarray,repo,False
jcrist/xdata-2016-census,xdata-2016-census,repo,False
jcrist/xsqlite,xsqlite,repo,False
jcrist/yarnspawner,yarnspawner,repo,False
jcrist/zstandard-feedstock,zstandard-feedstock,repo,False
jcrist/typeshed,typeshed,repo,False
jrbourbeau/.github,.github,repo,False
jrbourbeau/aiobotocore,aiobotocore,repo,False
jrbourbeau/anisotropy,anisotropy,repo,False
jrbourbeau/asv-runner,asv-runner,repo,False
jrbourbeau/beamer-theme,beamer-theme,repo,False
jrbourbeau/big-data-madison-ml-sklearn,big-data-madison-ml-sklearn,repo,False
jrbourbeau/arrow,arrow,repo,False
jrbourbeau/blog,blog,repo,False
jrbourbeau/bokeh-1,bokeh-1,repo,False
jrbourbeau/bokeh-feedstock,bokeh-feedstock,repo,False
jrbourbeau/cachey,cachey,repo,False
jrbourbeau/brev-cli,brev-cli,repo,False
jrbourbeau/cloud-optimized-geospatial-formats-guide,cloud-optimized-geospatial-formats-guide,repo,False
jrbourbeau/cloud-issues,cloud-issues,repo,False
jrbourbeau/bokeh,bokeh,repo,False
jrbourbeau/cng-workshop,cng-workshop,repo,False
jrbourbeau/cloudpickle,cloudpickle,repo,False
jrbourbeau/coiled-examples,coiled-examples,repo,False
jrbourbeau/coiled-feedstock,coiled-feedstock,repo,False
jrbourbeau/coiled-runtime,coiled-runtime,repo,False
jrbourbeau/coiled-runtime-feedstock,coiled-runtime-feedstock,repo,False
jrbourbeau/composition,composition,repo,False
jrbourbeau/community,community,repo,False
jrbourbeau/conda-forge.github.io,conda-forge.github.io,repo,False
jrbourbeau/conda-forge-repodata-patches-feedstock,conda-forge-repodata-patches-feedstock,repo,False
jrbourbeau/cosmos-xenna,cosmos-xenna,repo,False
jrbourbeau/condor-recipes,condor-recipes,repo,False
jrbourbeau/conda-forge-pinning-feedstock,conda-forge-pinning-feedstock,repo,False
jrbourbeau/cr-composition,cr-composition,repo,False
jrbourbeau/cr-geomag-prop,cr-geomag-prop,repo,False
jrbourbeau/crick,crick,repo,False
jrbourbeau/crick-feedstock,crick-feedstock,repo,False
jrbourbeau/cuopt,cuopt,repo,False
jrbourbeau/Curator,Curator,repo,False
jrbourbeau/cv,cv,repo,False
jrbourbeau/cpython,cpython,repo,False
jrbourbeau/cytoolz,cytoolz,repo,False
jrbourbeau/cytoolz-feedstock,cytoolz-feedstock,repo,False
jrbourbeau/dagmanager,dagmanager,repo,False
jrbourbeau/dask-bigquery-feedstock,dask-bigquery-feedstock,repo,False
jrbourbeau/dask-benchmarks,dask-benchmarks,repo,False
jrbourbeau/dask,dask,repo,False
jrbourbeau/dask-binder-template,dask-binder-template,repo,False
jrbourbeau/dask-blog,dask-blog,repo,False
jrbourbeau/dask-build-environment,dask-build-environment,repo,False
jrbourbeau/dask-cloudprovider,dask-cloudprovider,repo,False
jrbourbeau/dask-core-feedstock,dask-core-feedstock,repo,False
jrbourbeau/dask-ctl,dask-ctl,repo,False
jrbourbeau/dask-cuda,dask-cuda,repo,False
jrbourbeau/dask-deltatable,dask-deltatable,repo,False
jrbourbeau/dask-docker,dask-docker,repo,False
jrbourbeau/dask-expr,dask-expr,repo,False
jrbourbeau/dask-examples,dask-examples,repo,False
jrbourbeau/dask-expr-feedstock,dask-expr-feedstock,repo,False
jrbourbeau/dask-gateway,dask-gateway,repo,False
jrbourbeau/dask-feedstock,dask-feedstock,repo,False
jrbourbeau/dask-geopandas,dask-geopandas,repo,False
jrbourbeau/dask-glm,dask-glm,repo,False
jrbourbeau/dask-glm-feedstock,dask-glm-feedstock,repo,False
jrbourbeau/dask-image,dask-image,repo,False
jrbourbeau/dask-integration-testing,dask-integration-testing,repo,False
jrbourbeau/dask-jobqueue,dask-jobqueue,repo,False
jrbourbeau/dask-kubernetes,dask-kubernetes,repo,False
jrbourbeau/dask-labextension,dask-labextension,repo,False
jrbourbeau/dask-ml,dask-ml,repo,False
jrbourbeau/dask-ml-feedstock,dask-ml-feedstock,repo,False
jrbourbeau/dask-mongo,dask-mongo,repo,False
jrbourbeau/dask-mpi,dask-mpi,repo,False
jrbourbeau/dask-optuna,dask-optuna,repo,False
jrbourbeau/dask-optuna-coiled-webinar,dask-optuna-coiled-webinar,repo,False
jrbourbeau/dask-org,dask-org,repo,False
jrbourbeau/dask-parquet-scalability,dask-parquet-scalability,repo,False
jrbourbeau/dask-scheduler-performance,dask-scheduler-performance,repo,False
jrbourbeau/dask-snowflake,dask-snowflake,repo,False
jrbourbeau/dask-snowflake-feedstock,dask-snowflake-feedstock,repo,False
jrbourbeau/dask-sphinx-theme,dask-sphinx-theme,repo,False
jrbourbeau/dask-sphinx-theme-feedstock,dask-sphinx-theme-feedstock,repo,False
jrbourbeau/dask-stories,dask-stories,repo,False
jrbourbeau/dask-tutorial-advanced,dask-tutorial-advanced,repo,False
jrbourbeau/dask-xgboost,dask-xgboost,repo,False
jrbourbeau/dask-tutorial,dask-tutorial,repo,False
jrbourbeau/dask.github.io,dask.github.io,repo,False
jrbourbeau/dask_labextension-feedstock,dask_labextension-feedstock,repo,False
jrbourbeau/data-science-at-scale,data-science-at-scale,repo,False
jrbourbeau/ddw-dask,ddw-dask,repo,False
jrbourbeau/decotools,decotools,repo,False
jrbourbeau/discretize,discretize,repo,False
jrbourbeau/dispatcher,dispatcher,repo,False
jrbourbeau/distributed-feedstock,distributed-feedstock,repo,False
jrbourbeau/docker,docker,repo,False
jrbourbeau/distributed,distributed,repo,False
jrbourbeau/earthaccess,earthaccess,repo,False
jrbourbeau/earthdata-feedstock,earthdata-feedstock,repo,False
jrbourbeau/docker-stacks,docker-stacks,repo,False
jrbourbeau/fastparquet,fastparquet,repo,False
jrbourbeau/fastparquet-feedstock,fastparquet-feedstock,repo,False
jrbourbeau/gcsfs,gcsfs,repo,False
jrbourbeau/GenerativeAIExamples,GenerativeAIExamples,repo,False
jrbourbeau/filesystem_spec,filesystem_spec,repo,False
jrbourbeau/governance,governance,repo,False
jrbourbeau/gpu-python-tutorial,gpu-python-tutorial,repo,False
jrbourbeau/grayskull,grayskull,repo,False
jrbourbeau/hacking-dask,hacking-dask,repo,False
jrbourbeau/h5py,h5py,repo,False
jrbourbeau/handbook,handbook,repo,False
jrbourbeau/homework,homework,repo,False
jrbourbeau/howtopython.org,howtopython.org,repo,False
jrbourbeau/htcondor-docker,htcondor-docker,repo,False
jrbourbeau/issue-from-pytest-log,issue-from-pytest-log,repo,False
jrbourbeau/ibis,ibis,repo,False
jrbourbeau/jobs-board,jobs-board,repo,False
jrbourbeau/jrbourbeau,jrbourbeau,repo,False
jrbourbeau/joblib,joblib,repo,False
jrbourbeau/jrbourbeau.github.io,jrbourbeau.github.io,repo,False
jrbourbeau/kerchunk,kerchunk,repo,False
jrbourbeau/leaf-classification,leaf-classification,repo,False
jrbourbeau/madpy-binder-example,madpy-binder-example,repo,False
jrbourbeau/keras,keras,repo,False
jrbourbeau/LightGBM,LightGBM,repo,False
jrbourbeau/madpy-dask,madpy-dask,repo,False
jrbourbeau/madpy-ml-sklearn-2018,madpy-ml-sklearn-2018,repo,False
jrbourbeau/madpy-numba,madpy-numba,repo,False
jrbourbeau/maintainerweek,maintainerweek,repo,False
jrbourbeau/mlxtend,mlxtend,repo,False
jrbourbeau/mnist_keras,mnist_keras,repo,False
jrbourbeau/modern-insights-from-microscopy-images,modern-insights-from-microscopy-images,repo,False
jrbourbeau/npx4,npx4,repo,False
jrbourbeau/NSIDC-Data-Tutorials,NSIDC-Data-Tutorials,repo,False
jrbourbeau/numcodecs,numcodecs,repo,False
jrbourbeau/numba,numba,repo,False
jrbourbeau/nv-ingest,nv-ingest,repo,False
jrbourbeau/openbrewerydb-python,openbrewerydb-python,repo,False
jrbourbeau/openbrewerydb-website,openbrewerydb-website,repo,False
jrbourbeau/optuna,optuna,repo,False
jrbourbeau/numpy,numpy,repo,False
jrbourbeau/optuna-examples,optuna-examples,repo,False
jrbourbeau/pangeo,pangeo,repo,False
jrbourbeau/packaging.python.org,packaging.python.org,repo,False
jrbourbeau/pangeo-cloud-federation,pangeo-cloud-federation,repo,False
jrbourbeau/pangeo-docker-images,pangeo-docker-images,repo,False
jrbourbeau/partd,partd,repo,False
jrbourbeau/pandas,pandas,repo,False
jrbourbeau/partd-feedstock,partd-feedstock,repo,False
jrbourbeau/PGS-analysis,PGS-analysis,repo,False
jrbourbeau/prefect-dask,prefect-dask,repo,False
jrbourbeau/pycondor-feedstock,pycondor-feedstock,repo,False
jrbourbeau/pymatsolver,pymatsolver,repo,False
jrbourbeau/prefect,prefect,repo,False
jrbourbeau/pyorc-feedstock,pyorc-feedstock,repo,False
jrbourbeau/pyqg,pyqg,repo,False
jrbourbeau/pytest-asyncio,pytest-asyncio,repo,False
jrbourbeau/python-stuff,python-stuff,repo,False
jrbourbeau/pyunfold,pyunfold,repo,False
jrbourbeau/pyunfold-feedstock,pyunfold-feedstock,repo,False
jrbourbeau/quansight-labs-site,quansight-labs-site,repo,False
jrbourbeau/pytest,pytest,repo,False
jrbourbeau/rechunk-jobarray,rechunk-jobarray,repo,False
jrbourbeau/rechunker,rechunker,repo,False
jrbourbeau/repo2docker,repo2docker,repo,False
jrbourbeau/repo2docker-action,repo2docker-action,repo,False
jrbourbeau/research,research,repo,False
jrbourbeau/s3fs,s3fs,repo,False
jrbourbeau/RL,RL,repo,False
jrbourbeau/scikit-learn-feedstock,scikit-learn-feedstock,repo,False
jrbourbeau/segment-geospatial,segment-geospatial,repo,False
jrbourbeau/serverless-datacube-demo,serverless-datacube-demo,repo,False
jrbourbeau/ShowerLLH,ShowerLLH,repo,False
jrbourbeau/ShowerLLH_analysis,ShowerLLH_analysis,repo,False
jrbourbeau/ShowerLLH_scripts,ShowerLLH_scripts,repo,False
jrbourbeau/scikit-learn,scikit-learn,repo,False
jrbourbeau/simpeg,simpeg,repo,False
jrbourbeau/sky-anisotropy,sky-anisotropy,repo,False
jrbourbeau/sparse,sparse,repo,False
jrbourbeau/spatialpandas,spatialpandas,repo,False
jrbourbeau/stumpy,stumpy,repo,False
jrbourbeau/tblib-feedstock,tblib-feedstock,repo,False
jrbourbeau/tech-share,tech-share,repo,False
jrbourbeau/texasbbq,texasbbq,repo,False
jrbourbeau/staged-recipes,staged-recipes,repo,False
jrbourbeau/toolz,toolz,repo,False
jrbourbeau/toolz-feedstock,toolz-feedstock,repo,False
jrbourbeau/tornado-feedstock,tornado-feedstock,repo,False
jrbourbeau/training-big-data-pythonistas,training-big-data-pythonistas,repo,False
jrbourbeau/travis-deploy-github-pages,travis-deploy-github-pages,repo,False
jrbourbeau/uarray,uarray,repo,False
jrbourbeau/tornado,tornado,repo,False
jrbourbeau/umap,umap,repo,False
jrbourbeau/vscode-binder,vscode-binder,repo,False
jrbourbeau/website,website,repo,False
jrbourbeau/xbatcher,xbatcher,repo,False
jrbourbeau/uv,uv,repo,False
jrbourbeau/xarray,xarray,repo,False
jrbourbeau/xgcm,xgcm,repo,False
jrbourbeau/xhistogram,xhistogram,repo,False
jrbourbeau/xmeeting-dask,xmeeting-dask,repo,False
jrbourbeau/xmeeting-intro-machine-learning,xmeeting-intro-machine-learning,repo,False
jrbourbeau/xmeeting-reproducible-research,xmeeting-reproducible-research,repo,False
jrbourbeau/xgboost,xgboost,repo,False
jrbourbeau/zarr-developers.github.io,zarr-developers.github.io,repo,False
jrbourbeau/zarr-python,zarr-python,repo,False
jrbourbeau/zarr-feedstock,zarr-feedstock,repo,False
jrbourbeau/zarr-specs,zarr-specs,repo,False
jrbourbeau/zict,zict,repo,False
jrbourbeau/zict-feedstock,zict-feedstock,repo,False
cowlicks/2dnls-scripts,2dnls-scripts,repo,False
cowlicks/acme,acme,repo,False
cowlicks/acme-spec,acme-spec,repo,False
cowlicks/algebraic-structures-373k,algebraic-structures-373k,repo,False
cowlicks/anaconda-client,anaconda-client,repo,False
cowlicks/Astronomical_instrumentation,Astronomical_instrumentation,repo,False
cowlicks/async-process,async-process,repo,False
cowlicks/atuin-config,atuin-config,repo,False
cowlicks/async-udx,async-udx,repo,False
cowlicks/badger-claw,badger-claw,repo,False
cowlicks/axum_bebop,axum_bebop,repo,False
cowlicks/bitcoin-papers,bitcoin-papers,repo,False
cowlicks/blaze,blaze,repo,False
cowlicks/blender-tools,blender-tools,repo,False
cowlicks/blind-salaries,blind-salaries,repo,False
cowlicks/bn.js,bn.js,repo,False
cowlicks/books-futures-explained,books-futures-explained,repo,False
cowlicks/boulder,boulder,repo,False
cowlicks/browser-core,browser-core,repo,False
cowlicks/browser-extension,browser-extension,repo,False
cowlicks/bypasser,bypasser,repo,False
cowlicks/castra,castra,repo,False
cowlicks/channels-examples,channels-examples,repo,False
cowlicks/chest,chest,repo,False
cowlicks/clawpack,clawpack,repo,False
cowlicks/compact-encoding,compact-encoding,repo,False
cowlicks/conda,conda,repo,False
cowlicks/conda-env,conda-env,repo,False
cowlicks/corestore,corestore,repo,False
cowlicks/cowlicks.github.io,cowlicks.github.io,repo,False
cowlicks/CRX3-Creator,CRX3-Creator,repo,False
cowlicks/cryptolog,cryptolog,repo,False
cowlicks/cpython,cpython,repo,False
cowlicks/dask,dask,repo,False
cowlicks/dask-examples,dask-examples,repo,False
cowlicks/datashape,datashape,repo,False
cowlicks/dht-rpc,dht-rpc,repo,False
cowlicks/diesel_many_to_many,diesel_many_to_many,repo,False
cowlicks/distarray,distarray,repo,False
cowlicks/distributed,distributed,repo,False
cowlicks/django-autofixture,django-autofixture,repo,False
cowlicks/django-bootstrap,django-bootstrap,repo,False
cowlicks/django-messages,django-messages,repo,False
cowlicks/dotfiles,dotfiles,repo,False
cowlicks/django,django,repo,False
cowlicks/django-oscar,django-oscar,repo,False
cowlicks/dot_layout_rs,dot_layout_rs,repo,False
cowlicks/egui-snarl,egui-snarl,repo,False
cowlicks/Electromagnetic-Theory-210A-UCLA,Electromagnetic-Theory-210A-UCLA,repo,False
cowlicks/fingerprintjs2,fingerprintjs2,repo,False
cowlicks/Gnome-Docker-integration,Gnome-Docker-integration,repo,False
cowlicks/go-users,go-users,repo,False
cowlicks/go-ethereum,go-ethereum,repo,False
cowlicks/gruph,gruph,repo,False
cowlicks/graphene-django-subscriptions,graphene-django-subscriptions,repo,False
cowlicks/gitignore,gitignore,repo,False
cowlicks/GSoC-proposal,GSoC-proposal,repo,False
cowlicks/hottube,hottube,repo,False
cowlicks/hyper-rss,hyper-rss,repo,False
cowlicks/hyperbee,hyperbee,repo,False
cowlicks/hyperblobs,hyperblobs,repo,False
cowlicks/hypercore,hypercore,repo,False
cowlicks/https-everywhere,https-everywhere,repo,False
cowlicks/hypercore-protocol-rs,hypercore-protocol-rs,repo,False
cowlicks/hypercore-1,hypercore-1,repo,False
cowlicks/hyperdht,hyperdht,repo,False
cowlicks/hyperspace-rs,hyperspace-rs,repo,False
cowlicks/hyperswarm,hyperswarm,repo,False
cowlicks/hyperswarm-dht,hyperswarm-dht,repo,False
cowlicks/hyperswarm-rs,hyperswarm-rs,repo,False
cowlicks/hypothesis,hypothesis,repo,False
cowlicks/impossible-stuff-day-RC,impossible-stuff-day-RC,repo,False
cowlicks/ipython_memory_usage,ipython_memory_usage,repo,False
cowlicks/ispassive,ispassive,repo,False
cowlicks/kademlia-routing-table,kademlia-routing-table,repo,False
cowlicks/kaggle-seizure-prediction,kaggle-seizure-prediction,repo,False
cowlicks/ipython,ipython,repo,False
cowlicks/keepassx,keepassx,repo,False
cowlicks/LaTeX-server,LaTeX-server,repo,False
cowlicks/library-astrodynamics,library-astrodynamics,repo,False
cowlicks/library-core,library-core,repo,False
cowlicks/letsencrypt,letsencrypt,repo,False
cowlicks/library-io,library-io,repo,False
cowlicks/library-mathematics,library-mathematics,repo,False
cowlicks/library-physics,library-physics,repo,False
cowlicks/libutp-rs,libutp-rs,repo,False
cowlicks/libutp-sys,libutp-sys,repo,False
cowlicks/lime-v2,lime-v2,repo,False
cowlicks/linux-samus,linux-samus,repo,False
cowlicks/makenode,makenode,repo,False
cowlicks/MaryPoppins2.0,MaryPoppins2.0,repo,False
cowlicks/matasano,matasano,repo,False
cowlicks/miniLock,miniLock,repo,False
cowlicks/nextjs-blog,nextjs-blog,repo,False
cowlicks/move,move,repo,False
cowlicks/nikhil-theme,nikhil-theme,repo,False
cowlicks/mypy,mypy,repo,False
cowlicks/nikola,nikola,repo,False
cowlicks/nixvim,nixvim,repo,False
cowlicks/node-client,node-client,repo,False
cowlicks/noFortran,noFortran,repo,False
cowlicks/noise-handshake,noise-handshake,repo,False
cowlicks/noscript,noscript,repo,False
cowlicks/not-youtube-dl,not-youtube-dl,repo,False
cowlicks/numba,numba,repo,False
cowlicks/numerical-analysis,numerical-analysis,repo,False
cowlicks/Numerical_Methods_for_Applications_M368k,Numerical_Methods_for_Applications_M368k,repo,False
cowlicks/obfs4,obfs4,repo,False
cowlicks/odo,odo,repo,False
cowlicks/open-parametric,open-parametric,repo,False
cowlicks/numpy,numpy,repo,False
cowlicks/panopticlick-python,panopticlick-python,repo,False
cowlicks/partially,partially,repo,False
cowlicks/philosophy-of-science-in-the-modern-world,philosophy-of-science-in-the-modern-world,repo,False
cowlicks/pelican-themes,pelican-themes,repo,False
cowlicks/pandas,pandas,repo,False
cowlicks/piratesf,piratesf,repo,False
cowlicks/pornhub,pornhub,repo,False
cowlicks/privacypossum,privacypossum,repo,False
cowlicks/privacybadgerchrome,privacybadgerchrome,repo,False
cowlicks/PyClassLessons,PyClassLessons,repo,False
cowlicks/pyclaw,pyclaw,repo,False
cowlicks/pyrios,pyrios,repo,False
cowlicks/Quantum-Mechanics-221-UCLA,Quantum-Mechanics-221-UCLA,repo,False
cowlicks/Quantum_3-Nuclei_and_Particles_PHY362L,Quantum_3-Nuclei_and_Particles_PHY362L,repo,False
cowlicks/random-access-disk,random-access-disk,repo,False
cowlicks/react-voter-dash,react-voter-dash,repo,False
cowlicks/replicator,replicator,repo,False
cowlicks/rfid-access-control,rfid-access-control,repo,False
cowlicks/rio,rio,repo,False
cowlicks/rust-blind-rsa-signatures,rust-blind-rsa-signatures,repo,False
cowlicks/rusty_nodejs_repl,rusty_nodejs_repl,repo,False
cowlicks/rust_template,rust_template,repo,False
cowlicks/RxPY,RxPY,repo,False
cowlicks/sample,sample,repo,False
cowlicks/rust-clippy,rust-clippy,repo,False
cowlicks/scikit-image,scikit-image,repo,False
cowlicks/scipy-sparse-boolean-spec,scipy-sparse-boolean-spec,repo,False
cowlicks/scipy,scipy,repo,False
cowlicks/scikit-learn,scikit-learn,repo,False
cowlicks/scipy-sparse-ndarray-and-ufunc-spec,scipy-sparse-ndarray-and-ufunc-spec,repo,False
cowlicks/scipy.org,scipy.org,repo,False
cowlicks/scripts,scripts,repo,False
cowlicks/secret-contracts,secret-contracts,repo,False
cowlicks/securepolling,securepolling,repo,False
cowlicks/securedrop,securedrop,repo,False
cowlicks/selenium-webextensions,selenium-webextensions,repo,False
cowlicks/selenium,selenium,repo,False
cowlicks/Signal-Android,Signal-Android,repo,False
cowlicks/Signal-Desktop,Signal-Desktop,repo,False
cowlicks/simple,simple,repo,False
cowlicks/skimage-dask-blog,skimage-dask-blog,repo,False
cowlicks/socialist-millionaire-go,socialist-millionaire-go,repo,False
cowlicks/sodium-native-glibc-bug,sodium-native-glibc-bug,repo,False
cowlicks/sodium-native,sodium-native,repo,False
cowlicks/spoorcellel,spoorcellel,repo,False
cowlicks/ssd,ssd,repo,False
cowlicks/sunshine,sunshine,repo,False
cowlicks/subscriptions-transport-ws,subscriptions-transport-ws,repo,False
cowlicks/tactile_graphics,tactile_graphics,repo,False
cowlicks/Thermo_Statmech,Thermo_Statmech,repo,False
cowlicks/tokio-tungstenite-err,tokio-tungstenite-err,repo,False
cowlicks/sympy,sympy,repo,False
cowlicks/toolz,toolz,repo,False
cowlicks/Townes_profile,Townes_profile,repo,False
cowlicks/txtorcon,txtorcon,repo,False
cowlicks/udx,udx,repo,False
cowlicks/ufunc-override,ufunc-override,repo,False
cowlicks/vim-abolish,vim-abolish,repo,False
cowlicks/uniffi-rs,uniffi-rs,repo,False
cowlicks/WebRTC-Experiment,WebRTC-Experiment,repo,False
cowlicks/website,website,repo,False
cowlicks/xword-dl,xword-dl,repo,False
cowlicks/zeromq.js,zeromq.js,repo,False
jakirkham/2018_05_sklearn_skimage_dask,2018_05_sklearn_skimage_dask,repo,False
jakirkham/2018_05_sklearn_skimage_dask_experiments,2018_05_sklearn_skimage_dask_experiments,repo,False
jakirkham/2019-parallel-python,2019-parallel-python,repo,False
jakirkham/2025-packaging-python,2025-packaging-python,repo,False
jakirkham/2025-testing-python,2025-testing-python,repo,False
jakirkham/ac2018-dl-gpu,ac2018-dl-gpu,repo,False
jakirkham/500lines,500lines,repo,False
jakirkham/academicpages.github.io,academicpages.github.io,repo,False
jakirkham/agave-docker,agave-docker,repo,False
jakirkham/agent,agent,repo,False
jakirkham/ags_conda_recipes,ags_conda_recipes,repo,False
jakirkham/anaconda-build,anaconda-build,repo,False
jakirkham/admin-requests,admin-requests,repo,False
jakirkham/anaconda-client,anaconda-client,repo,False
jakirkham/anaconda-project,anaconda-project,repo,False
jakirkham/anaconda-recipes,anaconda-recipes,repo,False
jakirkham/anaconda-verify,anaconda-verify,repo,False
jakirkham/AnacondaRecipes-repodata-hotfixes,AnacondaRecipes-repodata-hotfixes,repo,False
jakirkham/annoy,annoy,repo,False
jakirkham/ANTs,ANTs,repo,False
jakirkham/ANTsPy,ANTsPy,repo,False
jakirkham/api-matlab,api-matlab,repo,False
jakirkham/api-python,api-python,repo,False
jakirkham/apple-libtapi,apple-libtapi,repo,False
jakirkham/appveyor-docker,appveyor-docker,repo,False
jakirkham/apr,apr,repo,False
jakirkham/argh,argh,repo,False
jakirkham/array2gif,array2gif,repo,False
jakirkham/arrayfire,arrayfire,repo,False
jakirkham/arrayfire-python,arrayfire-python,repo,False
jakirkham/asciitree,asciitree,repo,False
jakirkham/asv,asv,repo,False
jakirkham/auditwheel,auditwheel,repo,False
jakirkham/autoapi,autoapi,repo,False
jakirkham/awesome-rnn,awesome-rnn,repo,False
